danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hot
0.738,0.538,2,-10.118,1,0.0374,0.719,1.35e-05,0.0653,0.81,97.487,audio_features,6h3YJ05BovN1Pgk145J3r9,spotify:track:6h3YJ05BovN1Pgk145J3r9,https://api.spotify.com/v1/tracks/6h3YJ05BovN1Pgk145J3r9,https://api.spotify.com/v1/audio-analysis/6h3YJ05BovN1Pgk145J3r9,134453,4,False
0.693,0.29,8,-17.501,1,0.0334,0.706,1.49e-05,0.137,0.92,121.795,audio_features,7cNRqg0lbiqBaGeOlA4AEU,spotify:track:7cNRqg0lbiqBaGeOlA4AEU,https://api.spotify.com/v1/tracks/7cNRqg0lbiqBaGeOlA4AEU,https://api.spotify.com/v1/audio-analysis/7cNRqg0lbiqBaGeOlA4AEU,157173,4,False
0.678,0.592,11,-11.678,0,0.199,0.63,0.0436,0.0543,0.612,99.293,audio_features,73IrmhGaqTEWOEOnhhbFpL,spotify:track:73IrmhGaqTEWOEOnhhbFpL,https://api.spotify.com/v1/tracks/73IrmhGaqTEWOEOnhhbFpL,https://api.spotify.com/v1/audio-analysis/73IrmhGaqTEWOEOnhhbFpL,273401,4,False
0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,audio_features,0wwPcA6wtMf6HUMpIRdeP7,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7,https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7,267067,4,False
0.428,0.338,10,-10.234,1,0.0337,0.749,0,0.105,0.468,137.718,audio_features,4ncztbuqQITRu9gDKFoPtr,spotify:track:4ncztbuqQITRu9gDKFoPtr,https://api.spotify.com/v1/tracks/4ncztbuqQITRu9gDKFoPtr,https://api.spotify.com/v1/audio-analysis/4ncztbuqQITRu9gDKFoPtr,254565,4,False
0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,audio_features,5Wj1rJnCLpMHdLaxsFtJLs,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/audio-analysis/5Wj1rJnCLpMHdLaxsFtJLs,322549,4,False
0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,audio_features,4alHo6RGd0D3OUbTPExTHN,spotify:track:4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627,4,False
0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,audio_features,2EoOZnxNgtmZaD8uUmz2nD,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/audio-analysis/2EoOZnxNgtmZaD8uUmz2nD,318587,4,False
0.614,0.543,11,-9.121,1,0.0273,0.551,2.48e-05,0.0518,0.639,91.621,audio_features,5CQ1Pol5ud3mFBqAuCUE9o,spotify:track:5CQ1Pol5ud3mFBqAuCUE9o,https://api.spotify.com/v1/tracks/5CQ1Pol5ud3mFBqAuCUE9o,https://api.spotify.com/v1/audio-analysis/5CQ1Pol5ud3mFBqAuCUE9o,203693,4,False
0.492,0.58,0,-10.325,1,0.0673,0.575,0,0.213,0.589,114.925,audio_features,7bvUkad0jPkcNhrJzHVUou,spotify:track:7bvUkad0jPkcNhrJzHVUou,https://api.spotify.com/v1/tracks/7bvUkad0jPkcNhrJzHVUou,https://api.spotify.com/v1/audio-analysis/7bvUkad0jPkcNhrJzHVUou,203840,4,False
0.274,0.908,9,-5.419,1,0.0691,0.00103,0.00219,0.154,0.483,148.246,audio_features,6ui6l3ZNvlrGQZArwo8195,spotify:track:6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/tracks/6ui6l3ZNvlrGQZArwo8195,https://api.spotify.com/v1/audio-analysis/6ui6l3ZNvlrGQZArwo8195,200080,4,False
0.52,0.49,2,-12.828,1,0.0286,0.413,0,0.121,0.76,117.755,audio_features,7x2xjJV3YAPeLQJ7u3Kjet,spotify:track:7x2xjJV3YAPeLQJ7u3Kjet,https://api.spotify.com/v1/tracks/7x2xjJV3YAPeLQJ7u3Kjet,https://api.spotify.com/v1/audio-analysis/7x2xjJV3YAPeLQJ7u3Kjet,318929,4,False
0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4,False
0.679,0.575,1,-8.037,1,0.0715,0.634,0,0.165,0.79,102.588,audio_features,2XIr0KTybGQsC1SFfeaZhI,spotify:track:2XIr0KTybGQsC1SFfeaZhI,https://api.spotify.com/v1/tracks/2XIr0KTybGQsC1SFfeaZhI,https://api.spotify.com/v1/audio-analysis/2XIr0KTybGQsC1SFfeaZhI,219907,4,False
0.789,0.808,1,-6.176,1,0.0881,0.148,1.32e-05,0.84,0.803,123.011,audio_features,4N1dFbXmRng8qJ3KdJrbLr,spotify:track:4N1dFbXmRng8qJ3KdJrbLr,https://api.spotify.com/v1/tracks/4N1dFbXmRng8qJ3KdJrbLr,https://api.spotify.com/v1/audio-analysis/4N1dFbXmRng8qJ3KdJrbLr,188373,4,False
0.765,0.29,4,-17.117,0,0.139,0.0279,0,0.571,0.506,92.409,audio_features,0Q0IVlqMV64kNLlwjPj0Hl,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/tracks/0Q0IVlqMV64kNLlwjPj0Hl,https://api.spotify.com/v1/audio-analysis/0Q0IVlqMV64kNLlwjPj0Hl,298773,4,False
0.466,0.763,11,-7.748,0,0.0391,0.0542,0,0.119,0.473,123.539,audio_features,0lIoY4ZQsdn5QzhraM9o9u,spotify:track:0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/tracks/0lIoY4ZQsdn5QzhraM9o9u,https://api.spotify.com/v1/audio-analysis/0lIoY4ZQsdn5QzhraM9o9u,204800,4,False
0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,audio_features,1p80LdxRV74UKvL8gnD7ky,spotify:track:1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/audio-analysis/1p80LdxRV74UKvL8gnD7ky,231827,4,False
0.553,0.839,0,-5.844,0,0.116,0.153,6e-05,0.13,0.673,121.819,audio_features,2rBBhFXtuMoGuwYTSDpAdF,spotify:track:2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/tracks/2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/audio-analysis/2rBBhFXtuMoGuwYTSDpAdF,217733,4,False
0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,7oOOI85fVQvVnK5ynNMdW7,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627,4,False
0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,audio_features,2qOm7ukLyHUXWyR4ZWLwxA,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA,260000,4,False
0.668,0.771,2,-11.569,1,0.11,0.214,0,0.26,0.83,96.711,audio_features,0jayFuH5lbwOOVeJnwDgGf,spotify:track:0jayFuH5lbwOOVeJnwDgGf,https://api.spotify.com/v1/tracks/0jayFuH5lbwOOVeJnwDgGf,https://api.spotify.com/v1/audio-analysis/0jayFuH5lbwOOVeJnwDgGf,232467,4,False
0.516,0.436,5,-11.072,1,0.0279,0.048,0,0.119,0.285,181.889,audio_features,532f29JzsrDrdKSJKJ3QPl,spotify:track:532f29JzsrDrdKSJKJ3QPl,https://api.spotify.com/v1/tracks/532f29JzsrDrdKSJKJ3QPl,https://api.spotify.com/v1/audio-analysis/532f29JzsrDrdKSJKJ3QPl,211467,4,False
0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.383,0.695,117.111,audio_features,5AJrhrwz4oSZX2PwwV4qrN,spotify:track:5AJrhrwz4oSZX2PwwV4qrN,https://api.spotify.com/v1/tracks/5AJrhrwz4oSZX2PwwV4qrN,https://api.spotify.com/v1/audio-analysis/5AJrhrwz4oSZX2PwwV4qrN,214027,4,False
0.588,0.708,6,-7.823,1,0.0351,0.445,3.94e-05,0.293,0.579,131.197,audio_features,5ZgNecJcN9SSopnmCTlpXs,spotify:track:5ZgNecJcN9SSopnmCTlpXs,https://api.spotify.com/v1/tracks/5ZgNecJcN9SSopnmCTlpXs,https://api.spotify.com/v1/audio-analysis/5ZgNecJcN9SSopnmCTlpXs,178376,4,False
0.629,0.736,5,-8.08,1,0.237,0.759,0.824,0.438,0.478,164.067,audio_features,61yhjvvApv2dL74ji5RJKZ,spotify:track:61yhjvvApv2dL74ji5RJKZ,https://api.spotify.com/v1/tracks/61yhjvvApv2dL74ji5RJKZ,https://api.spotify.com/v1/audio-analysis/61yhjvvApv2dL74ji5RJKZ,82909,4,False
0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,audio_features,5QDLhrAOJJdNAmCTJ8xMyW,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054,4,False
0.477,0.833,9,-5.008,0,0.0321,0.567,0.000922,0.965,0.429,96.492,audio_features,2GUEXn64HZhMo6sdzjLPdg,spotify:track:2GUEXn64HZhMo6sdzjLPdg,https://api.spotify.com/v1/tracks/2GUEXn64HZhMo6sdzjLPdg,https://api.spotify.com/v1/audio-analysis/2GUEXn64HZhMo6sdzjLPdg,299040,4,False
0.336,0.792,9,-10.875,1,0.084,0.00351,0.00175,0.0437,0.427,155.587,audio_features,3IOQZRcEkplCXg6LofKqE9,spotify:track:3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/tracks/3IOQZRcEkplCXg6LofKqE9,https://api.spotify.com/v1/audio-analysis/3IOQZRcEkplCXg6LofKqE9,355304,4,False
0.758,0.378,8,-15.308,0,0.0449,0.284,0,0.049,0.985,120.736,audio_features,2yBVeksU2EtrPJbTu4ZslK,spotify:track:2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/tracks/2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/audio-analysis/2yBVeksU2EtrPJbTu4ZslK,223867,4,False
0.454,0.539,7,-8.012,1,0.0559,0.393,3.64e-05,0.13,0.447,84.021,audio_features,2VXNUklng1AswoKNgjiKJy,spotify:track:2VXNUklng1AswoKNgjiKJy,https://api.spotify.com/v1/tracks/2VXNUklng1AswoKNgjiKJy,https://api.spotify.com/v1/audio-analysis/2VXNUklng1AswoKNgjiKJy,209965,4,False
0.754,0.66,5,-5.26,1,0.106,0.0762,3.46e-05,0.202,0.857,158.03,audio_features,2A9AzNxctOYmDTrDRjQCep,spotify:track:2A9AzNxctOYmDTrDRjQCep,https://api.spotify.com/v1/tracks/2A9AzNxctOYmDTrDRjQCep,https://api.spotify.com/v1/audio-analysis/2A9AzNxctOYmDTrDRjQCep,160903,4,False
0.692,0.694,9,-6.398,1,0.0369,0.132,5.88e-06,0.0855,0.832,102.769,audio_features,45xBWOa6oEAk1WlVyr5QAB,spotify:track:45xBWOa6oEAk1WlVyr5QAB,https://api.spotify.com/v1/tracks/45xBWOa6oEAk1WlVyr5QAB,https://api.spotify.com/v1/audio-analysis/45xBWOa6oEAk1WlVyr5QAB,240560,4,False
0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,audio_features,1Y373MqadDRtclJNdnUXVc,spotify:track:1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/tracks/1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/audio-analysis/1Y373MqadDRtclJNdnUXVc,168406,4,False
0.365,0.926,5,-7.679,1,0.122,0.314,0.967,0.11,0.206,79.969,audio_features,7ezxnrzFzaOoy9yYUhP9S2,spotify:track:7ezxnrzFzaOoy9yYUhP9S2,https://api.spotify.com/v1/tracks/7ezxnrzFzaOoy9yYUhP9S2,https://api.spotify.com/v1/audio-analysis/7ezxnrzFzaOoy9yYUhP9S2,359947,4,False
0.785,0.71,4,-11.307,0,0.065,0.343,0.000496,0.116,0.555,122.588,audio_features,5GwqtJkXxEU4AB7zjD1cCe,spotify:track:5GwqtJkXxEU4AB7zjD1cCe,https://api.spotify.com/v1/tracks/5GwqtJkXxEU4AB7zjD1cCe,https://api.spotify.com/v1/audio-analysis/5GwqtJkXxEU4AB7zjD1cCe,467947,4,False
0.604,0.411,7,-14.258,1,0.034,0.427,5.74e-05,0.602,0.675,126.637,audio_features,1OE5l6sedVcIFELMuxQOPI,spotify:track:1OE5l6sedVcIFELMuxQOPI,https://api.spotify.com/v1/tracks/1OE5l6sedVcIFELMuxQOPI,https://api.spotify.com/v1/audio-analysis/1OE5l6sedVcIFELMuxQOPI,249734,4,False
0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,audio_features,7MiLmLbwNoyf47xQ4TCVYp,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/tracks/7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/audio-analysis/7MiLmLbwNoyf47xQ4TCVYp,419640,4,False
0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,audio_features,49FYlytm3dAAraYgpoJZux,spotify:track:49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux,275987,4,False
0.785,0.776,2,-5.259,1,0.0312,0.729,0,0.181,0.967,121.505,audio_features,6jX5mso4x00c1EiNMrTU9U,spotify:track:6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/tracks/6jX5mso4x00c1EiNMrTU9U,https://api.spotify.com/v1/audio-analysis/6jX5mso4x00c1EiNMrTU9U,148040,4,False
0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,audio_features,2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747,4,False
0.607,0.829,2,-4.074,1,0.379,0.0103,0,0.107,0.685,96.172,audio_features,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/audio-analysis/2DEZmgHKAvm41k4J3R2E9Y,295177,4,False
0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4,False
0.769,0.781,0,-5.472,1,0.0797,0.119,0.000371,0.0506,0.826,95.02,audio_features,3XG801WWhqC753dekEBkMt,spotify:track:3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/tracks/3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/audio-analysis/3XG801WWhqC753dekEBkMt,269973,4,False
0.474,0.807,2,-3.635,1,0.035,0.000938,0.0121,0.154,0.302,138.913,audio_features,4yY8JqTOQyi7K4O1QcQtBG,spotify:track:4yY8JqTOQyi7K4O1QcQtBG,https://api.spotify.com/v1/tracks/4yY8JqTOQyi7K4O1QcQtBG,https://api.spotify.com/v1/audio-analysis/4yY8JqTOQyi7K4O1QcQtBG,284640,4,False
0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982,audio_features,0mt02gJ425Xjm7c3jYkOBn,spotify:track:0mt02gJ425Xjm7c3jYkOBn,https://api.spotify.com/v1/tracks/0mt02gJ425Xjm7c3jYkOBn,https://api.spotify.com/v1/audio-analysis/0mt02gJ425Xjm7c3jYkOBn,264066,4,False
0.415,0.931,5,-4.988,1,0.126,0.407,0.000501,0.114,0.339,97.953,audio_features,3utq2FgD1pkmIoaWfjXWAU,spotify:track:3utq2FgD1pkmIoaWfjXWAU,https://api.spotify.com/v1/tracks/3utq2FgD1pkmIoaWfjXWAU,https://api.spotify.com/v1/audio-analysis/3utq2FgD1pkmIoaWfjXWAU,456893,4,False
0.534,0.462,4,-8.172,1,0.0266,0.839,0,0.129,0.534,96.195,audio_features,7dblNGnRXEBrVJunazs2U5,spotify:track:7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/tracks/7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/audio-analysis/7dblNGnRXEBrVJunazs2U5,143333,4,False
0.257,0.293,4,-9.398,1,0.0297,0.658,0.000145,0.109,0.229,171.967,audio_features,2tlYXcTPCg8FyzwAz4M3p1,spotify:track:2tlYXcTPCg8FyzwAz4M3p1,https://api.spotify.com/v1/tracks/2tlYXcTPCg8FyzwAz4M3p1,https://api.spotify.com/v1/audio-analysis/2tlYXcTPCg8FyzwAz4M3p1,240933,4,False
0.551,0.553,9,-8.226,1,0.052,0.0969,0,0.0885,0.0632,101.042,audio_features,2dsADtLSSLcfsSDn7sCdak,spotify:track:2dsADtLSSLcfsSDn7sCdak,https://api.spotify.com/v1/tracks/2dsADtLSSLcfsSDn7sCdak,https://api.spotify.com/v1/audio-analysis/2dsADtLSSLcfsSDn7sCdak,181356,4,False
0.494,0.756,0,-8.492,1,0.0499,0.733,0.00505,0.76,0.949,86.895,audio_features,64Ny7djQ6rNJspquof2KoX,spotify:track:64Ny7djQ6rNJspquof2KoX,https://api.spotify.com/v1/tracks/64Ny7djQ6rNJspquof2KoX,https://api.spotify.com/v1/audio-analysis/64Ny7djQ6rNJspquof2KoX,136027,4,False
0.59,0.484,9,-10.424,1,0.0339,0.321,0,0.0625,0.652,93.428,audio_features,2rslQV48gNv3r9pPrQFPW1,spotify:track:2rslQV48gNv3r9pPrQFPW1,https://api.spotify.com/v1/tracks/2rslQV48gNv3r9pPrQFPW1,https://api.spotify.com/v1/audio-analysis/2rslQV48gNv3r9pPrQFPW1,451133,4,False
0.423,0.55,0,-8.738,1,0.0975,0.708,0,0.682,0.313,119.702,audio_features,6O5PIO5pAWxdoxvaUFQ02G,spotify:track:6O5PIO5pAWxdoxvaUFQ02G,https://api.spotify.com/v1/tracks/6O5PIO5pAWxdoxvaUFQ02G,https://api.spotify.com/v1/audio-analysis/6O5PIO5pAWxdoxvaUFQ02G,171333,4,False
0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,audio_features,672N8DGGTOLCOgWe0koX5g,spotify:track:672N8DGGTOLCOgWe0koX5g,https://api.spotify.com/v1/tracks/672N8DGGTOLCOgWe0koX5g,https://api.spotify.com/v1/audio-analysis/672N8DGGTOLCOgWe0koX5g,188560,4,False
0.593,0.607,1,-9.886,1,0.0283,0.147,0.0,0.128,0.953,128.365,audio_features,4Dq749x2QP6OXTURJ9GGY8,spotify:track:4Dq749x2QP6OXTURJ9GGY8,https://api.spotify.com/v1/tracks/4Dq749x2QP6OXTURJ9GGY8,https://api.spotify.com/v1/audio-analysis/4Dq749x2QP6OXTURJ9GGY8,181800,4,False
0.825,0.302,8,-11.651,1,0.282,0.204,0.0,0.0762,0.747,94.956,audio_features,6fkL9CjWmjeV6vfDxTp9OZ,spotify:track:6fkL9CjWmjeV6vfDxTp9OZ,https://api.spotify.com/v1/tracks/6fkL9CjWmjeV6vfDxTp9OZ,https://api.spotify.com/v1/audio-analysis/6fkL9CjWmjeV6vfDxTp9OZ,199137,4,False
0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4,False
0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4,False
0.594,0.789,9,-7.678,0,0.504,0.0742,0.00136,0.172,0.443,75.252,audio_features,5Y6c7TRTceWR7HPYtXYC6Z,spotify:track:5Y6c7TRTceWR7HPYtXYC6Z,https://api.spotify.com/v1/tracks/5Y6c7TRTceWR7HPYtXYC6Z,https://api.spotify.com/v1/audio-analysis/5Y6c7TRTceWR7HPYtXYC6Z,186629,4,False
0.635,0.805,1,-4.776,1,0.0268,0.0581,0.0,0.191,0.744,120.384,audio_features,2vTMeiPiusCP04FNUQqDr5,spotify:track:2vTMeiPiusCP04FNUQqDr5,https://api.spotify.com/v1/tracks/2vTMeiPiusCP04FNUQqDr5,https://api.spotify.com/v1/audio-analysis/2vTMeiPiusCP04FNUQqDr5,200093,4,False
0.729,0.73,11,-5.14,0,0.261,0.00165,4.33e-05,0.118,0.41,156.953,audio_features,23TwR29GSeJBfXnXhmDlwR,spotify:track:23TwR29GSeJBfXnXhmDlwR,https://api.spotify.com/v1/tracks/23TwR29GSeJBfXnXhmDlwR,https://api.spotify.com/v1/audio-analysis/23TwR29GSeJBfXnXhmDlwR,191399,4,False
0.721,0.567,10,-9.516,1,0.0389,0.221,0.0,0.465,0.914,116.643,audio_features,2oZmMp5M6L0Rh7G84Um2tF,spotify:track:2oZmMp5M6L0Rh7G84Um2tF,https://api.spotify.com/v1/tracks/2oZmMp5M6L0Rh7G84Um2tF,https://api.spotify.com/v1/audio-analysis/2oZmMp5M6L0Rh7G84Um2tF,167067,4,False
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4,False
0.878,0.611,1,-12.221,1,0.118,0.0559,0.838,0.0527,0.718,107.65,audio_features,3UjH6apk0ogZeIqhHbjrRU,spotify:track:3UjH6apk0ogZeIqhHbjrRU,https://api.spotify.com/v1/tracks/3UjH6apk0ogZeIqhHbjrRU,https://api.spotify.com/v1/audio-analysis/3UjH6apk0ogZeIqhHbjrRU,397373,4,False
0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,1KGi9sZVMeszgZOWivFpxs,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400,4,False
0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,audio_features,6UBjSnyP1O5W5ndJoO9vUk,spotify:track:6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/tracks/6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/audio-analysis/6UBjSnyP1O5W5ndJoO9vUk,324423,4,False
0.592,0.882,8,-8.315,1,0.0468,0.00884,0.0155,0.0506,0.442,92.157,audio_features,2Q5wSOwq6BDSu7sSVMNrtT,spotify:track:2Q5wSOwq6BDSu7sSVMNrtT,https://api.spotify.com/v1/tracks/2Q5wSOwq6BDSu7sSVMNrtT,https://api.spotify.com/v1/audio-analysis/2Q5wSOwq6BDSu7sSVMNrtT,409400,4,False
0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,audio_features,0sjxRg1VlYfx4YG7uxurrq,spotify:track:0sjxRg1VlYfx4YG7uxurrq,https://api.spotify.com/v1/tracks/0sjxRg1VlYfx4YG7uxurrq,https://api.spotify.com/v1/audio-analysis/0sjxRg1VlYfx4YG7uxurrq,155027,3,False
0.299,0.584,5,-5.984,1,0.0334,0.374,0.126,0.073,0.183,133.712,audio_features,3R2q3FCnNIw2XhuEbYtYk6,spotify:track:3R2q3FCnNIw2XhuEbYtYk6,https://api.spotify.com/v1/tracks/3R2q3FCnNIw2XhuEbYtYk6,https://api.spotify.com/v1/audio-analysis/3R2q3FCnNIw2XhuEbYtYk6,575653,4,False
0.352,0.597,9,-6.603,0,0.0361,0.522,4.66e-06,0.142,0.316,125.014,audio_features,4gySZmwNJcFvVUR0SaELUK,spotify:track:4gySZmwNJcFvVUR0SaELUK,https://api.spotify.com/v1/tracks/4gySZmwNJcFvVUR0SaELUK,https://api.spotify.com/v1/audio-analysis/4gySZmwNJcFvVUR0SaELUK,193400,4,False
0.435,0.939,8,-3.845,0,0.111,0.0122,0.00466,0.0614,0.559,134.938,audio_features,0XyjtybwqSdqMAFfBEkmZf,spotify:track:0XyjtybwqSdqMAFfBEkmZf,https://api.spotify.com/v1/tracks/0XyjtybwqSdqMAFfBEkmZf,https://api.spotify.com/v1/audio-analysis/0XyjtybwqSdqMAFfBEkmZf,157333,4,False
0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,audio_features,0cJPLFrlV7TTCyPLupHzcH,spotify:track:0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/tracks/0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/audio-analysis/0cJPLFrlV7TTCyPLupHzcH,511400,4,False
0.604,0.203,7,-22.191,1,0.0317,0.355,0.0846,0.111,0.802,167.329,audio_features,71OzN2JM6BoQD3JO9hiJFi,spotify:track:71OzN2JM6BoQD3JO9hiJFi,https://api.spotify.com/v1/tracks/71OzN2JM6BoQD3JO9hiJFi,https://api.spotify.com/v1/audio-analysis/71OzN2JM6BoQD3JO9hiJFi,214973,4,False
0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,5Z8EDau8uNcP1E8JvmfkZe,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107,4,False
